alg,type,size,time_ms,comp,alloc,maxdepth
mergesort|REVERSE|MEDIAN,1000,8610.915335,10300,1000,7
mergesort|REVERSE|MAX,10,38.195942,45,10,1
mergesort|REVERSE|MAX,100,703.054498,724,100,4
mergesort|REVERSE|MAX,1000,8601.290124,10300,1000,7
mergesort|REVERSE|RANDOM,10,35.820709,45,10,1
mergesort|REVERSE|RANDOM,100,707.895259,724,100,4
mergesort|REVERSE|RANDOM,1000,8597.703181,10300,1000,7
mergesort|DUPLICATES|MIN,10,32.453104,21,10,1
mergesort|DUPLICATES|MIN,100,758.555078,594,100,4
mergesort|DUPLICATES|MIN,1000,12624.859175,9682,1000,7
mergesort|DUPLICATES|MEDIAN,10,31.413317,21,10,1
mergesort|DUPLICATES|MEDIAN,100,758.029626,594,100,4
mergesort|DUPLICATES|MEDIAN,1000,12087.487587,9682,1000,7
mergesort|DUPLICATES|MAX,10,32.497551,21,10,1
mergesort|DUPLICATES|MAX,100,758.543865,594,100,4
mergesort|DUPLICATES|MAX,1000,12077.232777,9682,1000,7
mergesort|DUPLICATES|RANDOM,10,32.832422,21,10,1
mergesort|DUPLICATES|RANDOM,100,770.800242,594,100,4
mergesort|DUPLICATES|RANDOM,1000,12069.516595,9682,1000,7
mergesort|ADVERSARIAL|MIN,10,36.176647,31,10,1
mergesort|ADVERSARIAL|MIN,100,726.073317,605,100,4
mergesort|ADVERSARIAL|MIN,1000,11123.005579,9097,1000,7
mergesort|ADVERSARIAL|MEDIAN,10,34.444090,31,10,1
mergesort|ADVERSARIAL|MEDIAN,100,711.338879,605,100,4
mergesort|ADVERSARIAL|MEDIAN,1000,11097.363844,9097,1000,7
mergesort|ADVERSARIAL|MAX,10,35.173242,31,10,1
mergesort|ADVERSARIAL|MAX,100,706.173094,605,100,4
mergesort|ADVERSARIAL|MAX,1000,11169.023995,9097,1000,7
mergesort|ADVERSARIAL|RANDOM,10,34.465136,31,10,1
mergesort|ADVERSARIAL|RANDOM,100,726.050122,605,100,4
mergesort|ADVERSARIAL|RANDOM,1000,11203.266582,9097,1000,7
quicksort|RANDOM|MIN,10,132.456560,24,0,3
quicksort|RANDOM|MIN,100,2480.148645,647,0,7
quicksort|RANDOM|MIN,1000,33414.463859,10987,0,10
quicksort|RANDOM|MEDIAN,10,126.998287,24,0,3
quicksort|RANDOM|MEDIAN,100,2454.684242,647,0,7
quicksort|RANDOM|MEDIAN,1000,33580.275664,10987,0,9
quicksort|RANDOM|MAX,10,131.642039,24,0,3
quicksort|RANDOM|MAX,100,2467.716649,647,0,7
quicksort|RANDOM|MAX,1000,33799.291115,10986,0,9
quicksort|RANDOM|RANDOM,10,132.439988,24,0,3
quicksort|RANDOM|RANDOM,100,2434.266737,647,0,7
quicksort|RANDOM|RANDOM,1000,33936.688290,10988,0,9
quicksort|SORTED|MIN,10,126.500880,24,0,3
quicksort|SORTED|MIN,100,2453.989759,647,0,7
quicksort|SORTED|MIN,1000,33614.449872,10985,0,9
quicksort|SORTED|MEDIAN,10,132.527553,24,0,3
quicksort|SORTED|MEDIAN,100,2440.727654,647,0,7
quicksort|SORTED|MEDIAN,1000,33689.147964,10986,0,9
quicksort|SORTED|MAX,10,131.265848,24,0,3
quicksort|SORTED|MAX,100,2451.230044,647,0,7
quicksort|SORTED|MAX,1000,33671.923466,10983,0,9
quicksort|SORTED|RANDOM,10,126.553545,24,0,3
quicksort|SORTED|RANDOM,100,2462.625177,647,0,7
quicksort|SORTED|RANDOM,1000,33652.524246,10984,0,9
quicksort|REVERSE|MIN,10,132.137142,24,0,3
quicksort|REVERSE|MIN,100,2501.890973,647,0,7
quicksort|REVERSE|MIN,1000,33638.140419,10983,0,9
quicksort|REVERSE|MEDIAN,10,132.809925,24,0,3
quicksort|REVERSE|MEDIAN,100,2443.821864,647,0,7
quicksort|REVERSE|MEDIAN,1000,33617.393955,10984,0,9
quicksort|REVERSE|MAX,10,131.797344,24,0,3
quicksort|REVERSE|MAX,100,2477.061442,647,0,7
quicksort|REVERSE|MAX,1000,33698.234906,10984,0,9
quicksort|REVERSE|RANDOM,10,133.434020,24,0,3
quicksort|REVERSE|RANDOM,100,2466.193184,647,0,7
quicksort|REVERSE|RANDOM,1000,33631.074602,10986,0,9
quicksort|DUPLICATES|MIN,10,117.994466,23,0,3
